tweet,subtask_a,subtask_b,subtask_c
"आणि उपरोधिकपणा यांचं मिश्रण असणारं हसू चेहऱ्यावर आणून तो फक्त म्हणतो, ""सबको?"" आणि आपली पुराणी स्कूटर घेऊन ध्यानचंद… https://t.co/Wyodf5tD6g",,,
"हीच बाब अधोरेखित करतात, पण शंकेचे काळे ढग जमा होत आहेत हेच खरं. 'चक दे इंडिया'मधला एक प्रसंग. महिला टीमच्या कोच पदा… https://t.co/CunSvHhh8x",,,
2 नव्या IPL संघांची किंमत ऐकून शेन वॉर्न म्हणतो मानलं बुवा! क्रिकेट जगातला दुसरा सर्वात लोकप्रिय खेळ का आहे?… https://t.co/emkc3YhuKH,,,
"RT @abhay_d06: @rautsanjay61 गेटवे ऑफ इंडिया वर एक तरुणीने फ्री काश्मीर अश्या घोषणा तुमच्या नाकावर टिचुन केल्या होत्या, काय केले त्याचे तु…",,,
"RT @SavgaonkarPatil: समीर वानखेडे कुटुंबाला सोसावे लागतय म्हणतो...मग आर्यन , रेहा काय आकाशातुन पडलेत काय.जेव्हा त्यांची मिडीया ट्रायल चालाय…",,,
"बॉलिवूडच्या मागे संपूर्ण मंत्रिमंडळ असताना आपण म्हणतो तसे बॉलीवूडमुक्तमहाराष्ट्र कधी होईल का?

मराठी चित्रपट सृष्टी… https://t.co/MAtDH1M6bK",,,
"@rautsanjay61 गेटवे ऑफ इंडिया वर एक तरुणीने फ्री काश्मीर अश्या घोषणा तुमच्या नाकावर टिचुन केल्या होत्या, काय केले… https://t.co/KlHMU3Rd8z",,,
@BhatkhalkarA काय रे भातळकर विश्वास नांगरे पाटील मराठी आहेत तुझा किरीट त्यांना माफिया म्हणतो ते तुला मान्य आहे का ? उत्तर दे,,,
@News18lokmat @PMCPune @mohol_murlidhar त्या जंजिरा हॉटेल क्या मॅनेजर ला विचारलं तर तो म्हणतो हे व्यवसायासाठी करावं… https://t.co/6yZTxvElxm,,,
"""हो रे सर्दी आणि डोकेदुखी खूपचं मागे लागलीये; डाॅ. कडं जाईन म्हणतो...🤧🤕 https://t.co/Z3urNr1WBI",,,
"@TV9Marathi @NiteshNRane हा शेंगुळ्या नुसता म्हणतो माझ्याकडे , हे आहे ते आहे , मग देना cbi ला का डांगीत लपून ठेवलय निघत नाही हे ..",,,
@BhatkhalkarA अतुल भाडखाऊकर विश्वास नागरे पाटील कोण होते मग तुमचा तो तोतला त्यांना माफिया म्हणतो आई घाल्यानो जरा ला… https://t.co/WVIKYXBk9K,,,
"मी काय म्हणतो, फटाक्यांचे आवाज रेकाॅर्ड करून पहाटे ५ ला भोंग्यावर लावले तर चालतील का ? 

#फटाकेबंदी
#भोंग्यांवर_बंदी_कधी ??",,,
"@nawabmalikncp जमा झालेल्या राष्ट्रवादी चे कार्यकर्त यांनी एकच कर,फक्त शिवाजी महाराज की जयचा घोष करा मग बघा हा तुम… https://t.co/xsDIIxRQDQ",,,
"RT @n_tulse: मूलगी भलेही सरकारी नळावर पाण्यासाठी भांडणं करणारी असेल पण तीला नवरा मात्र सरकारी नोकरीवाला पाहिजे, बाप भलेही रोज दारु पिऊन…",,,
"RT @VinodWayal12: नवाब मलिक म्हणतो कि मी समीर वानखेडे चे कास्ट सर्टिफिकेट चेक करतो...................

अगोदर तू तुजा बाप कोण होता ते चेक कर…",,,
